sortby,weekday,time,jamp,tablename,VD,direct,road,position,city,district,newdirect
1,2,15,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,16,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,17,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,18,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,19,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,20,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,21,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,22,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,2,23,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,0,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,1,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,2,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,3,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,4,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,5,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,6,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,7,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,8,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,9,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,10,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,11,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,12,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,13,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,14,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,15,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,16,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,17,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,18,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,19,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,20,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,21,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,22,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,3,23,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,0,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,1,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,2,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,3,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,4,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,5,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,6,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,7,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,8,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,9,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,10,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,11,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,12,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,13,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,14,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,15,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,16,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,17,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,18,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,19,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,20,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,21,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,22,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,4,23,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,0,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,1,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,2,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,3,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,4,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,5,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,6,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,7,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,8,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,9,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,10,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,11,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,12,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,13,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,14,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,15,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,16,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,17,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,18,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,19,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,20,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,21,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,22,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,5,23,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,0,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,1,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,2,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,3,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,4,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,5,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,6,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,7,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,8,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,9,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,10,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,11,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,12,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,13,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,14,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,15,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,16,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,17,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,18,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,19,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,20,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,21,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,22,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
1,6,23,0.0,EVQKWL60,VQKWL60,E,民權東路,民權東路六段(防災科學教育館對面),Taipei,Neihu,E
2,0,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,2,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,3,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,4,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,5,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,6,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,7,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,8,0.0714,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,9,0.0233,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,10,0.0698,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,11,0.0465,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,12,0.0465,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,13,0.0455,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,14,0.0909,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,15,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,16,0.1818,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,17,0.4545,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,18,0.5455,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,19,0.5,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,20,0.4773,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,21,0.2857,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,22,0.1905,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,0,23,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,2,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,3,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,4,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,5,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,6,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,7,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,8,0.0233,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,9,0.0465,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,10,0.0233,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,11,0.1364,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,12,0.0227,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,13,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,14,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,15,0.1163,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,16,0.2093,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,17,0.3636,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,18,0.5349,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,19,0.5349,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,20,0.5227,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,21,0.2667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,22,0.1333,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,1,23,0.0444,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,2,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,3,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,4,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,5,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,6,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,7,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,8,0.0682,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,9,0.0455,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,10,0.0444,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,11,0.1111,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,12,0.0667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,13,0.0698,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,14,0.0465,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,15,0.0909,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,16,0.1778,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,17,0.4667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,18,0.5333,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,19,0.4667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,20,0.4889,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,21,0.2273,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,22,0.1364,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,2,23,0.0222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,2,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,3,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,4,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,5,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,6,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,7,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,8,0.0698,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,9,0.0698,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,10,0.1163,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,11,0.0455,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,12,0.0667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,13,0.0682,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,14,0.0222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,15,0.0909,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,16,0.2,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,17,0.3864,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,18,0.5333,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,19,0.5111,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,20,0.6136,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,21,0.3409,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,22,0.3409,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,3,23,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,2,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,3,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,4,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,5,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,6,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,7,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,8,0.0222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,9,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,10,0.0652,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,11,0.0652,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,12,0.0652,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,13,0.087,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,14,0.0222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,15,0.0455,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,16,0.1556,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,17,0.3696,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,18,0.4222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,19,0.4667,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,20,0.5227,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,21,0.4222,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,22,0.2889,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,4,23,0.1364,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,5,0,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
2,5,1,0.0,EVQKWL61,VQKWL61,E,民權東路,民權東路六段203巷口,Taipei,Neihu,E
